experiment,model,arm,dataset,root_service,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-train-service,2,0.76653851,0.53340225,0.48613578,1,,0.64004398,0.35995602,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-travel-plan-service,3,0.77390023,0.5231408,0.52317601,1,,0.59422544,0.40577456,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-travel-service,3,0.76775973,0.52092804,0.53247842,1,,0.64158222,0.35841778,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-travel2-service,2,0.76288697,0.53148626,0.47864694,1,,0.63593449,0.36406551,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-user-service,1,0.77659438,0.54104637,0.47135405,1,,0.62760263,0.37239737,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,ts-verification-code-service,1,0.76603057,0.54824215,0.48756167,1,,0.67660341,0.32339659,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,adservice,2,0.77038328,0.53490095,0.52270327,1,,0.66146191,0.33853809,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,adservice-0,1,0.77842083,0.54196789,0.5262124,1,,0.57961939,0.42038061,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,adservice-1,3,0.77299768,0.55323989,0.48917253,1,,0.62173256,0.37826744,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,adservice2-0,1,0.77083383,0.54998103,0.5023591,1,,0.6462211,0.3537789,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,cartservice,5,0.77510757,0.52856055,0.5138863,1,,0.62895554,0.37104446,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,cartservice-0,2,0.7748054,0.54679263,0.45982031,1,,0.66438899,0.33561101,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,cartservice2-0,1,0.77869486,0.54668194,0.5,1,,0.61422981,0.38577019,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,checkoutservice,4,0.77693046,0.52787444,0.51393968,1,,0.62263073,0.37736927,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,checkoutservice-0,2,0.77826557,0.53464623,0.52137958,1,,0.63022968,0.36977032,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,checkoutservice-1,2,0.77912,0.53138726,0.55227631,1,,0.54693865,0.45306135,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,currencyservice,2,0.76918084,0.54006275,0.49918004,1,,0.6315615,0.3684385,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,currencyservice-0,1,0.77168591,0.5366033,0.5223498,1,,0.60472631,0.39527369,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,currencyservice-1,2,0.7814121,0.5440098,0.52228175,1,,0.60174144,0.39825856,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,currencyservice-2,2,0.78431743,0.53984436,0.53426688,1,,0.60598509,0.39401491,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,emailservice,4,0.77460916,0.54596396,0.50946936,1,,0.61984138,0.38015862,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,emailservice-1,2,0.77281822,0.53933361,0.55321977,1,,0.59469067,0.40530933,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,frontend,3,0.77928242,0.55234785,0.48749188,1,,0.62802564,0.37197436,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,frontend-0,1,0.78749633,0.55480713,0.50622401,1,,0.61272525,0.38727475,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,frontend-1,1,0.76847454,0.51801482,0.55403534,1,,0.5316937,0.4683063,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,frontend-2,1,0.78539981,0.5526511,0.5,1,,0.56561439,0.43438561,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,frontend2-0,1,0.77600012,0.54939891,0.51414905,1,,0.63212467,0.36787533,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-1,3,0.77676835,0.52210407,0.54282058,1,,0.5909866,0.4090134,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-2,3,0.78142217,0.52600919,0.54269315,1,,0.57780426,0.42219574,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-3,4,0.78524648,0.55226528,0.51727693,1,,0.61306152,0.38693848,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-4,4,0.78048818,0.53955086,0.52305038,1,,0.59051772,0.40948228,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-5,8,0.77768881,0.53592974,0.51421509,1,,0.58225836,0.41774164,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,node-6,7,0.7791761,0.54574676,0.51581607,1,,0.61439558,0.38560442,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,paymentservice,1,0.77140635,0.54870292,0.52431954,1,,0.68384604,0.31615396,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,productcatalogservice,4,0.77640952,0.53195612,0.51901512,1,,0.58700621,0.41299379,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,productcatalogservice-0,3,0.76870086,0.54188163,0.50518375,1,,0.65793681,0.34206319,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,productcatalogservice-1,3,0.7773727,0.54539413,0.50003148,1,,0.61758882,0.38241118,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,productcatalogservice-2,2,0.76568587,0.52207981,0.54607793,1,,0.60065792,0.39934208,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,productcatalogservice2-0,1,0.76920846,0.53480281,0.5,1,,0.67605614,0.32394386,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,recommendationservice,4,0.77019227,0.53531228,0.50518273,1,,0.62887864,0.37112136,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,recommendationservice-2,1,0.78901392,0.54741195,0.5,1,,0.67714447,0.32285553,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,recommendationservice2-0,1,0.78555403,0.54343774,0.5,1,,0.57552647,0.42447353,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,shippingservice,4,0.78063822,0.53681701,0.52061852,1,,0.64198815,0.35801185,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,shippingservice-0,1,0.77363877,0.55502686,0.46153846,1,,0.62350413,0.37649587,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,shippingservice-1,2,0.76883595,0.53721951,0.49269476,1,,0.64358184,0.35641816,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,shippingservice2-0,1,0.77117206,0.54473178,0.44801816,1,,0.64847215,0.35152785,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,adservice,14,0.77361185,0.54372945,0.53098705,1,,0.63494717,0.36505283,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,cartservice,7,0.77071821,0.53002064,0.54914473,1,,0.62711951,0.37288049,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,checkoutservice,17,0.77039263,0.54055363,0.53714932,1,,0.62424916,0.37575084,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,currencyservice,4,0.78086199,0.54195929,0.55138653,1,,0.61184265,0.38815735,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,emailservice,2,0.77275303,0.51749135,0.55065525,1,,0.62681122,0.37318878,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,frontend,3,0.78599171,0.54997106,0.53763687,1,,0.6402134,0.3597866,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-1,3,0.76389175,0.53076344,0.55410642,1,,0.62468637,0.37531363,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-3,3,0.7722884,0.5377928,0.52965628,1,,0.59445142,0.40554858,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-4,1,0.78588559,0.51968392,0.53846154,1,,0.57228805,0.42771195,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-5,4,0.76979137,0.52147286,0.52449505,1,,0.55828763,0.44171237,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-6,5,0.77316692,0.53119483,0.53068051,1,,0.58324163,0.41675837,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-7,2,0.77541519,0.51162724,0.54003024,1,,0.58949068,0.41050932,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,node-8,4,0.76977138,0.51425748,0.53724178,1,,0.5515333,0.4484667,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,paymentservice,1,0.78019221,0.50906738,0.57187359,1,,0.5656433,0.4343567,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,productcatalogservice,4,0.7746047,0.53516536,0.53610539,1,,0.5783174,0.4216826,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,recommendationservice,1,0.76533072,0.52242625,0.53371426,1,,0.56171462,0.43828538,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,shippingservice,6,0.76897482,0.53632767,0.51619074,1,,0.62934267,0.37065733,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,tidb-tidb,2,0.76757329,0.54240895,0.48732767,1,,0.67051944,0.32948056,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,tidb-tikv,10,0.77477536,0.52960992,0.50707223,1,,0.60437352,0.39562648,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,checkoutservice,18,0.78536919,0.56128031,0.50084919,1,,0.57760361,0.42239639,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,currencyservice,18,0.7858621,0.56120874,0.5129861,1,,0.57476586,0.42523414,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,emailservice,18,0.78458665,0.55974754,0.50817313,1,,0.56669285,0.43330715,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,productcatalogservice,18,0.78588809,0.5632272,0.49611469,1,,0.58592186,0.41407814,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,recommendationservice,18,0.78448485,0.55810158,0.50289489,1,,0.5654748,0.4345252,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,ts-auth-service,18,0.78244725,0.56732065,0.52376715,1,,0.64776128,0.35223872,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,ts-order-service,18,0.78326767,0.56213502,0.52524248,1,,0.63998747,0.36001253,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,ts-route-service,18,0.78134842,0.564205,0.52022272,1,,0.63298099,0.36701901,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,ts-train-service,18,0.78016643,0.5594431,0.53287936,1,,0.64634182,0.35365818,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,ts-travel-service,18,0.78088759,0.55820927,0.52390398,1,,0.62096247,0.37903753,,,,1,1,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,mysql,6,0.78232604,0.51521442,0.55754806,1,,0.2713034,0.13644354,0.59225306,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-assurance-service,5,0.78503782,0.50568426,0.58959217,1,,0.26384845,0.14769484,0.58845671,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-auth-service,4,0.78341407,0.5154438,0.5829568,1,,0.27557167,0.13974503,0.5846833,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-basic-service,19,0.78441267,0.51025935,0.57927905,1,,0.27163939,0.14586977,0.58249083,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-config-service,6,0.7797571,0.52188083,0.57130092,1,,0.25298153,0.14201499,0.60500348,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-consign-service,2,0.77961486,0.51975115,0.57396426,1,,0.27794177,0.14545948,0.57659875,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-contacts-service,2,0.78711823,0.50519531,0.56140283,1,,0.26949648,0.1447649,0.58573862,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-food-service,3,0.78899704,0.49957941,0.61666263,1,,0.2814353,0.14195615,0.57660855,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-inside-payment-service,2,0.78287782,0.51284407,0.57723297,1,,0.28790469,0.16289069,0.54920462,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-order-other-service,4,0.78996995,0.51474509,0.57284018,1,,0.24987886,0.13742429,0.61269685,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-order-service,5,0.78397442,0.51813944,0.59591656,1,,0.26918512,0.13582316,0.59499172,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-preserve-service,5,0.78727058,0.5103541,0.58768064,1,,0.26157146,0.14839936,0.59002919,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-price-service,2,0.77607166,0.51829328,0.54012446,1,,0.28270292,0.12923922,0.58805786,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-route-plan-service,6,0.78361088,0.51610736,0.58327372,1,,0.2614323,0.14327972,0.59528798,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-route-service,4,0.79014575,0.51100846,0.56153066,1,,0.27085635,0.13986827,0.58927538,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-seat-service,6,0.78894679,0.50839024,0.58464177,1,,0.25854669,0.14991279,0.59154052,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-security-service,1,0.77187108,0.50274431,0.56022632,1,,0.2681424,0.12937251,0.60248509,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-station-food-service,1,0.79193492,0.50539201,0.5533716,1,,0.26858047,0.17466298,0.55675655,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-station-service,1,0.78474476,0.5110947,0.56352689,1,,0.24770551,0.13608528,0.61620921,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-train-service,2,0.78896226,0.52630809,0.5749469,1,,0.24580907,0.15485847,0.59933246,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-travel-plan-service,3,0.78426361,0.52028843,0.57785883,1,,0.26974403,0.15212301,0.57813296,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-travel-service,3,0.78450903,0.51909689,0.54519717,1,,0.25638746,0.1320379,0.61157464,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-travel2-service,2,0.77979992,0.52098156,0.52869956,1,,0.30653507,0.12161254,0.57185239,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-user-service,1,0.78688354,0.51541074,0.58721647,1,,0.25161767,0.1630519,0.58533043,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,ts-verification-code-service,1,0.78548663,0.5081202,0.58153228,1,,0.26890535,0.14048079,0.59061387,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,adservice,2,0.79202114,0.51511043,0.61901232,1,,0.24708465,0.16050425,0.59241109,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,adservice-0,1,0.79246219,0.49006193,0.62528454,1,,0.24420516,0.16148543,0.59430941,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,adservice-1,3,0.78751149,0.50468344,0.62465427,1,,0.25786398,0.16624476,0.57589126,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,adservice2-0,1,0.79470307,0.50785083,0.61362817,1,,0.22279245,0.1814604,0.59574715,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,cartservice,5,0.7908764,0.50766105,0.60566622,1,,0.25324418,0.15295356,0.59380226,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,cartservice-0,2,0.79089193,0.49065726,0.63331971,1,,0.25765409,0.17008903,0.57225687,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,cartservice2-0,1,0.80122968,0.49118542,0.65697141,1,,0.27052477,0.16774817,0.56172706,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,checkoutservice,4,0.787118,0.50360792,0.61176546,1,,0.26212972,0.14495647,0.59291381,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,checkoutservice-0,2,0.79405565,0.5142795,0.63679331,1,,0.24800673,0.1461774,0.60581588,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,checkoutservice-1,2,0.78691179,0.51887106,0.61731981,1,,0.23711526,0.17329955,0.58958519,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,currencyservice,2,0.79258415,0.51396443,0.6032069,1,,0.26327402,0.15636391,0.58036207,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,currencyservice-0,1,0.78603332,0.52415777,0.58739707,1,,0.25632717,0.15387548,0.58979736,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,currencyservice-1,2,0.79302989,0.50121489,0.63491977,1,,0.22693909,0.20070765,0.57235326,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,currencyservice-2,2,0.79646068,0.50609808,0.64431994,1,,0.27166061,0.17041316,0.55792623,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,emailservice,4,0.79162529,0.51458999,0.60862768,1,,0.259055,0.16439179,0.57655321,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,emailservice-1,2,0.78678355,0.50938129,0.6402607,1,,0.26991237,0.16345097,0.56663665,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,frontend,3,0.78578284,0.50285114,0.60300645,1,,0.27186506,0.13258154,0.5955534,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,frontend-0,1,0.80054495,0.54033565,0.60584722,1,,0.22192369,0.16583281,0.61224351,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,frontend-1,1,0.79375402,0.4952765,0.62796402,1,,0.2658334,0.180834,0.5533326,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,frontend-2,1,0.78119152,0.52575712,0.60044388,1,,0.26101538,0.13132186,0.60766276,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,frontend2-0,1,0.7869747,0.51713226,0.61438801,1,,0.25666658,0.15316647,0.59016695,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-1,3,0.79461262,0.49418177,0.60746784,1,,0.27193852,0.18080086,0.54726062,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-2,3,0.78876673,0.49886894,0.62966501,1,,0.2686492,0.16260509,0.5687457,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-3,4,0.79549587,0.51812681,0.6108554,1,,0.24845144,0.17489548,0.57665308,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-4,4,0.78997775,0.50516861,0.6304537,1,,0.26015606,0.17884765,0.56099628,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-5,8,0.79389131,0.50654696,0.60974233,1,,0.27522843,0.18016358,0.54460798,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,node-6,7,0.79097453,0.51224834,0.6238348,1,,0.26065793,0.17587276,0.56346931,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,paymentservice,1,0.79182016,0.51660596,0.60927042,1,,0.26199207,0.15362637,0.58438157,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,productcatalogservice,4,0.78765396,0.51091051,0.63268657,1,,0.2448283,0.16640545,0.58876624,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,productcatalogservice-0,3,0.78261669,0.51385268,0.61136335,1,,0.26411707,0.1566134,0.57926953,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,productcatalogservice-1,3,0.78531847,0.50725762,0.6024991,1,,0.25086777,0.14318504,0.60594719,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,productcatalogservice-2,2,0.78869149,0.50095613,0.62639496,1,,0.26500859,0.18751126,0.54748015,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,productcatalogservice2-0,1,0.79610028,0.50156414,0.60336998,1,,0.28309449,0.13564928,0.58125623,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,recommendationservice,4,0.7871517,0.49831538,0.62793775,1,,0.25256333,0.17846975,0.56896692,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,recommendationservice-2,1,0.8016735,0.50972981,0.62294312,1,,0.27476112,0.14766358,0.5775753,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,recommendationservice2-0,1,0.79535603,0.50076733,0.58417714,1,,0.31216471,0.14963436,0.53820093,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,shippingservice,4,0.79052283,0.50165336,0.61559944,1,,0.26984519,0.15483078,0.57532404,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,shippingservice-0,1,0.77687757,0.52049961,0.56894639,1,,0.28027717,0.13120994,0.58851289,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,shippingservice-1,2,0.79225065,0.49268629,0.60840494,1,,0.26849366,0.15230142,0.57920492,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,shippingservice2-0,1,0.79523242,0.50080693,0.64321533,1,,0.25483667,0.18408466,0.56107867,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,adservice,14,0.78938849,0.48852542,0.65178498,1,,0.28208372,0.15583143,0.56208485,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,cartservice,7,0.78954335,0.49365365,0.63217917,1,,0.27347995,0.16651759,0.56000246,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,checkoutservice,17,0.79173599,0.48828354,0.64347504,1,,0.28262707,0.16955502,0.54781791,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,currencyservice,4,0.78769435,0.49119526,0.66054288,1,,0.26835856,0.17770477,0.55393668,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,emailservice,2,0.79100149,0.47394667,0.65216903,1,,0.22158713,0.19446155,0.58395132,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,frontend,3,0.79159383,0.49003308,0.63397538,1,,0.26748245,0.14763528,0.58488227,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-1,3,0.79183686,0.48942013,0.64491589,1,,0.26691719,0.19910885,0.53397396,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-3,3,0.79695786,0.47688922,0.65534014,1,,0.27796894,0.2022,0.51983106,,,1,1,1,
