experiment,model,arm,dataset,outcome_class,n
matched_rca,qwen3.8-27b,P,aiops2022,parse_failure,2
matched_rca,qwen3.8-27b,P,aiops2022,rank_2_3,13
matched_rca,qwen3.8-27b,P,aiops2022,rank_4_5,4
matched_rca,qwen3.8-27b,P,aiops2022,top1_correct,20
matched_rca,qwen3.8-27b,P,aiops2022,top5_miss,61
matched_rca,qwen3.8-27b,P,aiops2025,rank_2_3,18
matched_rca,qwen3.8-27b,P,aiops2025,rank_4_5,8
matched_rca,qwen3.8-27b,P,aiops2025,top1_correct,14
matched_rca,qwen3.8-27b,P,aiops2025,top5_miss,53
matched_rca,qwen3.8-27b,P,re2_ob,rank_2_3,32
matched_rca,qwen3.8-27b,P,re2_ob,rank_4_5,4
matched_rca,qwen3.8-27b,P,re2_ob,top1_correct,43
matched_rca,qwen3.8-27b,P,re2_ob,top5_miss,11
matched_rca,qwen3.8-27b,P,re2_tt,rank_2_3,31
matched_rca,qwen3.8-27b,P,re2_tt,top1_correct,41
matched_rca,qwen3.8-27b,P,re2_tt,top5_miss,18
matched_rca,qwen3.8-27b,R,aegislab,rank_2_3,33
matched_rca,qwen3.8-27b,R,aegislab,rank_4_5,2
matched_rca,qwen3.8-27b,R,aegislab,top1_correct,29
matched_rca,qwen3.8-27b,R,aegislab,top5_miss,32
matched_rca,qwen3.8-27b,R,aiops2022,rank_2_3,24
matched_rca,qwen3.8-27b,R,aiops2022,rank_4_5,7
matched_rca,qwen3.8-27b,R,aiops2022,top1_correct,24
matched_rca,qwen3.8-27b,R,aiops2022,top5_miss,45
matched_rca,qwen3.8-27b,R,aiops2025,rank_2_3,23
matched_rca,qwen3.8-27b,R,aiops2025,rank_4_5,2
matched_rca,qwen3.8-27b,R,aiops2025,top1_correct,19
matched_rca,qwen3.8-27b,R,aiops2025,top5_miss,49
matched_rca,qwen3.8-27b,R,re2_ob,parse_failure,1
matched_rca,qwen3.8-27b,R,re2_ob,rank_2_3,23
matched_rca,qwen3.8-27b,R,re2_ob,top1_correct,54
matched_rca,qwen3.8-27b,R,re2_ob,top5_miss,12
matched_rca,qwen3.8-27b,R,re2_tt,rank_2_3,27
matched_rca,qwen3.8-27b,R,re2_tt,rank_4_5,1
matched_rca,qwen3.8-27b,R,re2_tt,top1_correct,43
matched_rca,qwen3.8-27b,R,re2_tt,top5_miss,19
matched_rca,qwen3.8-27b,T,aegislab,rank_2_3,25
matched_rca,qwen3.8-27b,T,aegislab,rank_4_5,6
matched_rca,qwen3.8-27b,T,aegislab,top1_correct,21
matched_rca,qwen3.8-27b,T,aegislab,top5_miss,44
matched_rca,qwen3.8-27b,T,aiops2022,rank_2_3,25
matched_rca,qwen3.8-27b,T,aiops2022,rank_4_5,2
matched_rca,qwen3.8-27b,T,aiops2022,top1_correct,21
matched_rca,qwen3.8-27b,T,aiops2022,top5_miss,52
matched_rca,qwen3.8-27b,T,aiops2025,rank_2_3,23
matched_rca,qwen3.8-27b,T,aiops2025,rank_4_5,6
matched_rca,qwen3.8-27b,T,aiops2025,top1_correct,16
matched_rca,qwen3.8-27b,T,aiops2025,top5_miss,48
matched_rca,qwen3.8-27b,T,re2_ob,rank_2_3,30
matched_rca,qwen3.8-27b,T,re2_ob,rank_4_5,2
matched_rca,qwen3.8-27b,T,re2_ob,top1_correct,51
matched_rca,qwen3.8-27b,T,re2_ob,top5_miss,7
matched_rca,qwen3.8-27b,T,re2_tt,parse_failure,1
matched_rca,qwen3.8-27b,T,re2_tt,rank_2_3,27
matched_rca,qwen3.8-27b,T,re2_tt,rank_4_5,4
matched_rca,qwen3.8-27b,T,re2_tt,top1_correct,44
matched_rca,qwen3.8-27b,T,re2_tt,top5_miss,14
matched_rca,qwen3.8-27b,V,aegislab,rank_2_3,27
matched_rca,qwen3.8-27b,V,aegislab,rank_4_5,4
matched_rca,qwen3.8-27b,V,aegislab,top1_correct,26
matched_rca,qwen3.8-27b,V,aegislab,top5_miss,39
matched_rca,qwen3.8-27b,V,aiops2022,rank_2_3,23
matched_rca,qwen3.8-27b,V,aiops2022,rank_4_5,6
matched_rca,qwen3.8-27b,V,aiops2022,top1_correct,17
matched_rca,qwen3.8-27b,V,aiops2022,top5_miss,54
matched_rca,qwen3.8-27b,V,aiops2025,parse_failure,1
matched_rca,qwen3.8-27b,V,aiops2025,rank_2_3,18
matched_rca,qwen3.8-27b,V,aiops2025,rank_4_5,7
matched_rca,qwen3.8-27b,V,aiops2025,top1_correct,18
matched_rca,qwen3.8-27b,V,aiops2025,top5_miss,49
matched_rca,qwen3.8-27b,V,re2_ob,rank_2_3,34
matched_rca,qwen3.8-27b,V,re2_ob,rank_4_5,5
matched_rca,qwen3.8-27b,V,re2_ob,top1_correct,41
matched_rca,qwen3.8-27b,V,re2_ob,top5_miss,10
matched_rca,qwen3.8-27b,V,re2_tt,rank_2_3,29
matched_rca,qwen3.8-27b,V,re2_tt,top1_correct,36
matched_rca,qwen3.8-27b,V,re2_tt,top5_miss,25
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aegislab,rank_2_3,6
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aegislab,rank_4_5,2
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aegislab,top1_correct,43
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aegislab,top5_miss,45
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2022,rank_2_3,6
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2022,top1_correct,12
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2022,top5_miss,29
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2025,rank_2_3,9
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2025,top1_correct,18
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2025,top5_miss,66
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_ob,rank_2_3,8
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_ob,top1_correct,73
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_ob,top5_miss,9
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_tt,rank_2_3,10
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_tt,rank_4_5,1
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_tt,top1_correct,51
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_tt,top5_miss,28
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aegislab,rank_2_3,4
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aegislab,rank_4_5,1
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aegislab,top1_correct,44
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aegislab,top5_miss,47
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2022,rank_2_3,3
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2022,top1_correct,14
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2022,top5_miss,30
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2025,rank_2_3,7
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2025,top1_correct,21
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2025,top5_miss,65
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_ob,rank_2_3,8
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_ob,rank_4_5,2
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_ob,top1_correct,70
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_ob,top5_miss,10
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_tt,rank_2_3,13
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_tt,top1_correct,49
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_tt,top5_miss,28
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aegislab,rank_2_3,11
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aegislab,rank_4_5,2
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aegislab,top1_correct,44
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aegislab,top5_miss,39
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2022,rank_2_3,5
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2022,top1_correct,11
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2022,top5_miss,31
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2025,rank_2_3,7
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2025,rank_4_5,2
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2025,top1_correct,17
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2025,top5_miss,67
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_ob,rank_2_3,11
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_ob,top1_correct,71
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_ob,top5_miss,8
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_tt,rank_2_3,9
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_tt,rank_4_5,1
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_tt,top1_correct,51
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_tt,top5_miss,29
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aegislab,rank_2_3,7
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aegislab,rank_4_5,5
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aegislab,top1_correct,39
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aegislab,top5_miss,45
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2022,rank_2_3,6
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2022,top1_correct,11
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2022,top5_miss,30
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2025,rank_2_3,8
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2025,rank_4_5,2
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2025,top1_correct,18
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2025,top5_miss,65
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_ob,rank_2_3,7
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_ob,rank_4_5,1
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_ob,top1_correct,69
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_ob,top5_miss,13
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_tt,rank_2_3,10
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_tt,rank_4_5,1
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_tt,top1_correct,53
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_tt,top5_miss,26
visual_counterfactual_rca,qwen3.6-27b,H_factual,aegislab,rank_2_3,26
visual_counterfactual_rca,qwen3.6-27b,H_factual,aegislab,rank_4_5,19
visual_counterfactual_rca,qwen3.6-27b,H_factual,aegislab,top1_correct,23
visual_counterfactual_rca,qwen3.6-27b,H_factual,aegislab,top5_miss,28
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2022,rank_2_3,9
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2022,rank_4_5,2
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2022,top1_correct,12
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2022,top5_miss,24
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2025,rank_2_3,14
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2025,rank_4_5,7
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2025,top1_correct,15
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2025,top5_miss,57
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,parse_failure,1
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,rank_2_3,18
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,rank_4_5,7
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,top1_correct,61
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,top5_miss,3
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_tt,rank_2_3,20
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_tt,rank_4_5,5
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_tt,top1_correct,54
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_tt,top5_miss,11
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aegislab,rank_2_3,27
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aegislab,rank_4_5,12
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aegislab,top1_correct,24
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aegislab,top5_miss,33
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2022,rank_2_3,12
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2022,rank_4_5,1
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2022,top1_correct,13
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2022,top5_miss,21
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2025,rank_2_3,18
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2025,rank_4_5,11
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2025,top1_correct,13
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2025,top5_miss,51
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_ob,parse_failure,2
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_ob,rank_2_3,25
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_ob,rank_4_5,4
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_ob,top1_correct,59
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_tt,rank_2_3,13
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_tt,rank_4_5,3
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_tt,top1_correct,63
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_tt,top5_miss,11
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aegislab,rank_2_3,26
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aegislab,rank_4_5,22
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aegislab,top1_correct,17
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aegislab,top5_miss,31
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2022,rank_2_3,7
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2022,rank_4_5,5
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2022,top1_correct,14
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2022,top5_miss,21
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2025,rank_2_3,12
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2025,rank_4_5,12
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2025,top1_correct,16
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2025,top5_miss,53
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,parse_failure,2
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,rank_2_3,18
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,rank_4_5,5
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,top1_correct,58
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,top5_miss,7
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_tt,rank_2_3,18
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_tt,rank_4_5,6
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_tt,top1_correct,53
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_tt,top5_miss,13
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,parse_failure,1
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,rank_2_3,27
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,rank_4_5,11
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,top1_correct,21
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,top5_miss,36
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2022,rank_2_3,12
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2022,rank_4_5,3
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2022,top1_correct,11
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2022,top5_miss,21
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2025,rank_2_3,19
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2025,rank_4_5,18
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2025,top1_correct,13
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2025,top5_miss,43
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,parse_failure,1
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,rank_2_3,23
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,rank_4_5,8
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,top1_correct,55
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,top5_miss,3
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,parse_failure,1
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,rank_2_3,21
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,rank_4_5,2
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,top1_correct,54
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,top5_miss,12
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,rank_2_3,33
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,rank_4_5,4
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,top1_correct,21
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,top5_miss,38
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,parse_failure,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,rank_2_3,16
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,rank_4_5,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,top1_correct,9
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,top5_miss,34
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,rank_2_3,23
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,rank_4_5,4
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,top1_correct,14
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,top5_miss,52
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,rank_2_3,32
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,top1_correct,48
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,top5_miss,10
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,rank_2_3,23
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,rank_4_5,2
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,top1_correct,48
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,top5_miss,17
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,rank_2_3,32
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,rank_4_5,4
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,top1_correct,20
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,top5_miss,40
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,rank_2_3,20
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,rank_4_5,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,top1_correct,7
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,top5_miss,33
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,rank_2_3,21
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,rank_4_5,4
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,top1_correct,14
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,top5_miss,54
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,rank_2_3,27
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,rank_4_5,4
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,top1_correct,51
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,top5_miss,8
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,rank_2_3,28
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,top1_correct,47
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,top5_miss,15
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,rank_2_3,33
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,rank_4_5,5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,top1_correct,18
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,top5_miss,40
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,rank_2_3,16
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,rank_4_5,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,top1_correct,10
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,top5_miss,34
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,rank_2_3,20
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,rank_4_5,3
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,top1_correct,16
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,top5_miss,54
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,rank_2_3,29
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,rank_4_5,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,top1_correct,50
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,top5_miss,10
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,rank_2_3,25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,rank_4_5,2
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,top1_correct,46
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,top5_miss,17
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,rank_2_3,38
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,rank_4_5,6
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,top1_correct,17
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,top5_miss,35
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,rank_2_3,14
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,rank_4_5,2
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,top1_correct,8
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,top5_miss,37
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,rank_2_3,18
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,rank_4_5,6
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,top1_correct,13
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,top5_miss,56
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,rank_2_3,30
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,rank_4_5,2
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,top1_correct,48
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,top5_miss,10
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_tt,rank_2_3,34
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_tt,rank_4_5,3
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_tt,top1_correct,40
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_tt,top5_miss,13
