experiment,model,arm,dataset,fault_type,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,PodKill,1,0.86443234,0.097404531,0.96153846,,0.62102509,0.036856589,0.035902578,0.30621575,,0.94632394,0.7862739,0.76592165,1.224863,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器cpu负载,6,0.86641564,0.1018151,0.95512821,,0.67880046,0.030371635,0.024786133,0.26604178,,1.0343626,0.64792822,0.52877084,1.0641671,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器内存负载,6,0.86699834,0.08489663,0.96153846,,0.67589043,0.031067977,0.027305252,0.26573634,,1.0299283,0.6627835,0.58251204,1.0629454,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器网络丢包,3,0.8633677,0.10602808,0.96153846,,0.68134159,0.027947143,0.026300848,0.26441042,,1.0382348,0.59620571,0.56108477,1.0576417,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器网络延迟,6,0.86294044,0.10191808,0.96153846,,0.68273893,0.03069367,0.027111115,0.25945628,,1.0403641,0.6547983,0.57837046,1.0378251,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器网络资源包损坏,5,0.86359991,0.095497003,0.95384615,,0.68815758,0.030453107,0.026591806,0.25479751,,1.0486211,0.64966628,0.56729186,1.01919,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器网络资源包重复发送,5,0.86804226,0.083914265,0.96153846,,0.67517499,0.032356026,0.028092202,0.26437678,,1.0288381,0.69026189,0.59930031,1.0575071,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器读io负载,8,0.85711856,0.084502799,0.96153846,,0.65677555,0.030835033,0.027529547,0.28485988,,1.0104255,0.65781403,0.587297,1.1172285,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,k8s容器进程中止,5,0.8666895,0.093140201,0.96153846,,0.68242126,0.030407669,0.024791705,0.26237936,,1.03988,0.64869694,0.52888971,1.0495175,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node 内存消耗,5,0.86328394,0.082945918,0.96153846,,0.66467619,0.029995482,0.026346916,0.27898141,,1.0128399,0.63990362,0.56206755,1.1159257,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node 磁盘写IO消耗,3,0.86699294,0.094386506,0.96153846,,0.68560697,0.032575806,0.031275289,0.25054194,,1.0447344,0.69495052,0.66720616,1.0021677,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node 磁盘空间消耗,3,0.86211313,0.093883107,0.96153846,,0.68401864,0.030580666,0.025939819,0.25946087,,1.0423141,0.65238755,0.5533828,1.0378435,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node 磁盘读IO消耗,2,0.86217525,0.077260824,0.96153846,,0.68467095,0.02968902,0.023033858,0.26260617,,1.0433081,0.63336576,0.49138896,1.0504247,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node节点CPU故障,2,0.8542417,0.081997959,0.96153846,,0.65633971,0.030363745,0.025591588,0.28770495,,1.0001367,0.64775989,0.54595387,1.1508198,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node节点CPU爬升,2,0.86785385,0.10540416,0.96153846,,0.6849158,0.032803761,0.031231275,0.25104917,,1.0436812,0.69981357,0.66626721,1.0041967,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,code error,1,0.86766471,0.1105852,0.96153846,,0.69087591,0.024425082,0.018528028,0.26617099,,1.0527633,0.52106841,0.39526459,1.0646839,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,cpu stress,8,0.86157112,0.10051701,0.96153846,,0.65438198,0.028793795,0.024740629,0.2920836,,0.99715349,0.61426762,0.52780008,1.1683344,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,dns error,5,0.85976233,0.10383402,0.96153846,,0.64428007,0.029334707,0.026837829,0.2995474,,0.9817601,0.62580708,0.57254034,1.1981896,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,io fault,5,0.86175011,0.094081714,0.96153846,,0.66212415,0.026551631,0.023765577,0.28755864,,1.0089511,0.5664348,0.50699897,1.1502346,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,jvm cpu,3,0.86294542,0.083623412,0.96153846,,0.65435296,0.030610806,0.02508191,0.28995432,,0.99710927,0.65303052,0.53508074,1.1598173,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,jvm exception,3,0.8567624,0.10833639,0.96153846,,0.65811408,0.027615177,0.024527272,0.28974347,,1.0028405,0.58912378,0.52324846,1.1589739,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,jvm gc,2,0.85104213,0.10798523,0.96153846,,0.68647692,0.026333133,0.024913238,0.26227671,,1.0460601,0.56177351,0.5314824,1.0491068,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,jvm latency,5,0.8559359,0.095042039,0.96153846,,0.67639344,0.025065798,0.021822535,0.27671822,,1.0306948,0.53473703,0.46554742,1.1068729,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,memory stress,6,0.86164736,0.099927001,0.96153846,,0.66037312,0.028372863,0.025021855,0.28623216,,1.0062828,0.60528774,0.53379958,1.1449286,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,network corrupt,6,0.86169646,0.10442945,0.96153846,,0.67448754,0.029334634,0.022788583,0.27338924,,1.0277905,0.62580553,0.48615643,1.093557,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,network delay,7,0.86603765,0.092917095,0.95054945,,0.6596169,0.031026167,0.027095654,0.28226128,,1.0051305,0.66189157,0.57804061,1.1290451,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,network loss,5,0.86549197,0.10354251,0.96153846,,0.66042573,0.032601454,0.028086752,0.27888607,,1.006363,0.69549768,0.59918404,1.1155443,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node cpu stress,6,0.86943276,0.10647016,0.96153846,,0.67577867,0.028032958,0.024744646,0.27144373,,1.029758,0.59803643,0.52788578,1.0857749,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node disk fill,4,0.86745591,0.093042189,0.96153846,,0.66395548,0.025513844,0.024289692,0.28624099,,1.0117417,0.54429535,0.51818009,1.1449639,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node memory stress,12,0.86359017,0.1028592,0.96153846,,0.66390025,0.029031251,0.025617746,0.28145075,,1.0116575,0.61933335,0.54651191,1.125803,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,pod failure,10,0.86466711,0.088533462,0.95769231,,0.66188215,0.029116815,0.026246144,0.28275489,,1.0085823,0.62115873,0.55991773,1.1310196,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,pod kill,2,0.85415662,0.083653333,0.96153846,,0.65295492,0.025596251,0.024374777,0.29707406,,0.99497892,0.54605336,0.51999524,1.1882962,
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,target port misconfig,3,0.86176723,0.085159696,0.94871795,,0.68191185,0.024195445,0.025191734,0.26870097,,1.0391038,0.5161695,0.53742367,1.0748039,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,cpu,15,0.86266046,0.082217711,0.96153846,,0.66765912,0.029543284,0.025181754,0.27761585,,1.0173853,0.63025672,0.53721075,1.1104634,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,delay,15,0.85989135,0.085364971,0.96153846,,0.67319513,0.027438995,0.02326093,0.27610494,,1.0258212,0.58536522,0.49623317,1.1044198,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,disk,15,0.86341352,0.085161148,0.95897436,,0.66616478,0.030035256,0.026609945,0.27719002,,1.0151082,0.64075213,0.56767882,1.1087601,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,loss,15,0.85847065,0.10211079,0.96153846,,0.65767577,0.030584107,0.025613133,0.28612699,,1.0021726,0.65246095,0.54641351,1.144508,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,mem,15,0.86259208,0.086071084,0.96153846,,0.66190727,0.028849496,0.025413346,0.28382989,,1.0086206,0.61545591,0.54215137,1.1353196,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,socket,15,0.86491467,0.088926156,0.96153846,,0.66560637,0.030837998,0.02569519,0.27786044,,1.0142573,0.6578773,0.54816406,1.1114418,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,cpu,15,0.86240415,0.09514536,0.95641026,,0.67149324,0.032975092,0.029687136,0.26584454,,1.0284078,0.70346862,0.63332557,1.0526492,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,delay,15,0.86165666,0.097341659,0.95641026,,0.63799256,0.034286987,0.033188572,0.29453188,,1.0291809,0.77477632,0.71801882,1.0398909,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,disk,15,0.86230286,0.067338335,0.96153846,,0.65094052,0.036206272,0.024988103,0.28786511,,0.99680386,0.77240048,0.53307952,1.1387689,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,loss,15,0.86330424,0.095860215,0.95897436,,0.6581789,0.033930774,0.030556505,0.27733382,,1.0128142,0.73808497,0.6518721,1.0805751,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,mem,15,0.86269516,0.082922663,0.96153846,,0.65620162,0.038393772,0.026618108,0.2787865,,1.0051149,0.81906713,0.56785297,1.1039713,
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,socket,15,0.86333915,0.079877112,0.95897436,,0.65144769,0.036043753,0.025454945,0.28705362,,0.99773723,0.76893339,0.54303883,1.1363154,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ContainerKill,6,0.77224444,0.65122151,0.30769231,,0.64658112,0.024023199,0.018416494,0.31097919,,1.0111613,0.51249492,0.3928852,1.1806609,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPRequestAbort,6,0.76769489,0.64604604,0.30769231,,0.64655895,0.020510344,0.015959425,0.31697128,,1.0235498,0.43755401,0.34046774,1.1688946,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPRequestDelay,7,0.77486673,0.65050756,0.30769231,,0.66416968,0.01992301,0.016118282,0.29978903,,1.0343759,0.42502421,0.34385669,1.1444794,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPRequestReplaceMethod,15,0.76795026,0.64336509,0.30769231,,0.66387959,0.015882866,0.014668862,0.30556869,,1.0282042,0.34391088,0.31293572,1.1843817,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPRequestReplacePath,1,0.77546232,0.66371412,0.30769231,,0.63495887,0.013550398,0.014934542,0.33655619,,0.96755637,0.28907517,0.31860355,1.3462248,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPResponseAbort,3,0.76831642,0.64431602,0.30769231,,0.64788076,0.016753167,0.014309719,0.32105636,,1.0118798,0.3574009,0.305274,1.2138292,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPResponseDelay,7,0.7740078,0.65380648,0.30769231,,0.64631979,0.02002901,0.016147199,0.317504,,1.0534728,0.48863947,0.34447358,1.1012259,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPResponseReplaceBody,2,0.77539787,0.65289966,0.30769231,,0.66120019,0.024644725,0.016035569,0.29811951,,1.0443945,0.52575414,0.34209213,1.0877485,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,HTTPResponseReplaceCode,13,0.77271729,0.64655582,0.30769231,,0.65764191,0.019552733,0.014326713,0.30847864,,1.0500735,0.41712496,0.30563654,1.1164718,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,JVMException,3,0.76074497,0.64621437,0.30769231,,0.64288106,0.021173714,0.015377332,0.3205679,,1.0047232,0.4517059,0.32804976,1.2135041,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,JVMLatency,1,0.76784892,0.63478821,0.30769231,,0.67160856,0.02541059,0.017902334,0.28507852,,1.0234035,0.54209258,0.38191646,1.1403141,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,JVMMemoryStress,14,0.76479293,0.64106175,0.30769231,,0.65604769,0.020169654,0.015049524,0.30873314,,1.0448753,0.43620101,0.32105651,1.1243336,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,JVMReturn,2,0.7727639,0.6406786,0.30769231,,0.6647323,0.015682612,0.017073602,0.30251149,,1.0129254,0.3345624,0.36423684,1.2100459,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,NetworkBandwidth,2,0.76355174,0.66479234,0.30769231,,0.62580764,0.022279208,0.018823771,0.33308938,,0.95361165,0.47528977,0.40157378,1.3323575,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,NetworkCorrupt,2,0.76321635,0.62897968,0.30769231,,0.6676007,0.013928389,0.014310269,0.30416064,,1.0172963,0.29713896,0.30528575,1.2166426,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,NetworkDelay,1,0.75506047,0.63050941,0.30769231,,0.65626853,0.017809985,0.012946609,0.31297488,,1.0769535,0.37994635,0.27619433,1.0542312,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,NetworkLoss,3,0.76950353,0.63404028,0.30769231,,0.65208769,0.018127414,0.014564703,0.31522019,,1.0482575,0.46688631,0.31071366,1.1313744,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,NetworkPartition,6,0.7693706,0.64854465,0.30769231,,0.65212626,0.017376913,0.016235187,0.31426164,,1.0060411,0.37070748,0.34635066,1.2221522,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,PodFailure,1,0.75865732,0.6503608,0.30769231,,0.63449738,0.015085439,0.016706926,0.33371025,,0.96685315,0.32182269,0.35641441,1.334841,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,PodKill,1,0.76985355,0.65825203,0.30769231,,0.63871063,0.01724252,0.018362352,0.3256845,,0.97327334,0.36784042,0.39173017,1.302738,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器cpu负载,6,0.76884615,0.64655937,0.30769231,,0.66870534,0.02025826,0.016145176,0.29489122,,1.0189796,0.4321762,0.34443042,1.1795649,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器内存负载,6,0.76810455,0.64108121,0.30769231,,0.66652367,0.016168293,0.015799926,0.30150811,,1.0156551,0.34492357,0.33706508,1.2060324,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器网络丢包,3,0.76907014,0.64392899,0.30769231,,0.667672,0.016630608,0.015590908,0.30010649,,1.0174049,0.35478629,0.33260605,1.200426,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器网络延迟,6,0.76593733,0.64712852,0.30769231,,0.66061751,0.022348693,0.01874642,0.29828738,,1.0066553,0.47677211,0.39992363,1.1931495,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器网络资源包损坏,5,0.76648592,0.63998829,0.30769231,,0.67310186,0.021613929,0.01631422,0.28896999,,1.025679,0.46109716,0.34803669,1.15588,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器网络资源包重复发送,5,0.7623867,0.63106036,0.30769231,,0.66751301,0.015813681,0.015292208,0.3013811,,1.0171627,0.33735853,0.32623378,1.2055244,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器读io负载,8,0.76324563,0.64569077,0.30769231,,0.6539948,0.015206484,0.014196072,0.31660265,,1.0060671,0.32440499,0.30284953,1.2413925,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,k8s容器进程中止,5,0.76573272,0.6440929,0.30769231,,0.66451563,0.018817631,0.015465405,0.30120133,,1.0125952,0.4014428,0.32992864,1.2048053,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node 内存消耗,5,0.76083353,0.63832609,0.30769231,,0.66600198,0.013648378,0.014708878,0.30564076,,1.0148602,0.2911654,0.31378939,1.222563,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node 磁盘写IO消耗,3,0.77043229,0.64300484,0.30769231,,0.66676943,0.020153579,0.018434487,0.29464251,,1.0160296,0.42994301,0.39326905,1.17857,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node 磁盘空间消耗,3,0.76541485,0.63692034,0.30769231,,0.67100462,0.015483875,0.014876082,0.29863542,,1.0224832,0.33032266,0.31735642,1.1945417,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node 磁盘读IO消耗,2,0.76462137,0.63475222,0.30769231,,0.67733436,0.01704534,0.014417994,0.29120231,,1.0321285,0.36363393,0.30758386,1.1648092,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node节点CPU故障,2,0.75718191,0.63665305,0.30769231,,0.66360865,0.012720962,0.011825397,0.31184499,,1.0112132,0.27138052,0.25227513,1.2473799,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node节点CPU爬升,2,0.76233577,0.65261021,0.30769231,,0.64609362,0.021904407,0.018428472,0.3135735,,0.98452362,0.46729401,0.39314074,1.254294,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,code error,1,0.76661366,0.64141755,0.30769231,,0.67277316,0.024635112,0.01543003,0.2871617,,1.0251782,0.52554905,0.32917397,1.1486468,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,cpu stress,8,0.76340358,0.64428442,0.30769231,,0.65569884,0.014680666,0.014791715,0.31482878,,0.99916013,0.31318753,0.31555659,1.2593151,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,dns error,5,0.75980981,0.64405127,0.30769231,,0.65440567,0.017183566,0.015368707,0.31304205,,0.9971896,0.36658274,0.32786575,1.2521682,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,io fault,5,0.7588836,0.63687658,0.30769231,,0.66831223,0.012227453,0.013969892,0.30549043,,1.0183805,0.26085234,0.29802436,1.2219617,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,jvm cpu,3,0.76622154,0.64987794,0.30769231,,0.65958239,0.011895752,0.015311217,0.31321064,,1.0050779,0.25377604,0.3266393,1.2528425,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,jvm exception,3,0.76462427,0.64298903,0.30769231,,0.66650968,0.014470526,0.015470437,0.30354936,,1.0156338,0.30870456,0.33003598,1.2141974,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,jvm gc,2,0.75413547,0.62895248,0.30769231,,0.67054309,0.015855359,0.015252321,0.29834923,,1.02178,0.33824766,0.32538284,1.1933969,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,jvm latency,5,0.75971204,0.63083145,0.30769231,,0.67217352,0.012130891,0.013052229,0.30264336,,1.0242644,0.25879235,0.27844755,1.2105734,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,memory stress,6,0.76361681,0.63884255,0.30769231,,0.66840249,0.012496402,0.013758941,0.30534217,,1.0185181,0.26658991,0.29352408,1.2213687,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,network corrupt,6,0.76423228,0.63944795,0.30769231,,0.67492649,0.020537661,0.014972933,0.28956292,,1.0284594,0.43813677,0.31942258,1.1582517,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,network delay,7,0.76436434,0.64321108,0.30769231,,0.66397201,0.015719791,0.014503939,0.30580426,,1.0117669,0.33535554,0.30941736,1.223217,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,network loss,5,0.76224672,0.63861692,0.30769231,,0.66407959,0.017726577,0.017021711,0.30117212,,1.0119308,0.37816698,0.36312983,1.2046885,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node cpu stress,6,0.76804194,0.64346267,0.30769231,,0.67019615,0.015051151,0.015510024,0.29924267,,1.0212513,0.32109121,0.33088051,1.1969707,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node disk fill,4,0.7674285,0.65126732,0.30769231,,0.66070456,0.013206492,0.014388682,0.31170026,,1.0067879,0.2817385,0.30695856,1.2468011,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node memory stress,12,0.76438355,0.6444821,0.30769231,,0.66241867,0.016221344,0.016035522,0.30532447,,1.0093999,0.34605533,0.34209114,1.2212979,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,pod failure,10,0.76673088,0.64775852,0.30769231,,0.66326356,0.016450658,0.01510291,0.30518287,,1.0106873,0.35094737,0.32219542,1.2207315,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,pod kill,2,0.75745241,0.63541926,0.30769231,,0.66414885,0.017183155,0.014257018,0.30441098,,1.0120363,0.36657397,0.30414971,1.2176439,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,target port misconfig,3,0.75891044,0.61376747,0.30769231,,0.70098974,0.011134396,0.011928532,0.27594733,,1.0681748,0.23753379,0.25447536,1.1037893,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,cpu,15,0.76445661,0.64857969,0.30769231,,0.65623752,0.022668939,0.016394659,0.30469888,,0.99998098,0.48360403,0.34975274,1.2187955,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,delay,15,0.76326185,0.63524846,0.30769231,,0.67409665,0.021263271,0.015279609,0.28936047,,1.0271949,0.45361646,0.32596499,1.1574419,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,disk,15,0.76502596,0.6441014,0.30769231,,0.65905794,0.021911939,0.016607635,0.30242249,,1.0042788,0.4674547,0.35429621,1.20969,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,loss,15,0.76335906,0.64825587,0.30769231,,0.65474268,0.0239811,0.017508655,0.30376757,,0.99770313,0.51159679,0.37351798,1.2150703,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,mem,15,0.76673791,0.6537609,0.30769231,,0.65634077,0.022052828,0.016495328,0.30511108,,1.0001383,0.47046034,0.35190033,1.2204443,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,socket,15,0.76467641,0.64737284,0.30769231,,0.65766789,0.023374797,0.016909316,0.302048,,1.0021606,0.49866233,0.36073207,1.208192,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,cpu,15,0.76685849,0.6363692,0.30769231,,0.66900419,0.016876011,0.015755178,0.29836463,,1.0244565,0.36002157,0.33611046,1.1797796,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,delay,15,0.77458486,0.65421999,0.30769231,,0.64783845,0.019486798,0.015021443,0.31765331,,1.0460879,0.45146044,0.32636933,1.1255876,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,disk,15,0.76689368,0.64409061,0.30769231,,0.66059846,0.014803457,0.014751713,0.30984637,,1.0116024,0.31580707,0.3147032,1.2256673,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,loss,15,0.76739176,0.63722895,0.30769231,,0.66505923,0.016093306,0.015965511,0.30288195,,1.0240966,0.34949931,0.34059758,1.1832676,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,mem,15,0.76479015,0.64433829,0.30769231,,0.65693705,0.015432424,0.015403605,0.31222692,,1.0062611,0.32922504,0.32861023,1.23613,
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,socket,15,0.76872081,0.64845856,0.30769231,,0.65945793,0.015594713,0.015146509,0.30980084,,1.0100496,0.33268721,0.32312553,1.2263141,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ContainerKill,6,0.86095947,0.090325725,0.96153846,,0.64717836,0.038289709,0.033154253,0.28137768,,1.0120986,0.81684712,0.70729074,1.0691102,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPRequestAbort,6,0.86022157,0.10698154,0.95512821,,0.63846961,0.035016499,0.036908094,0.28960579,,1.0106165,0.74701864,0.78737267,1.0694869,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPRequestDelay,7,0.86317986,0.098616804,0.96153846,,0.65212286,0.032045036,0.031209103,0.284623,,1.016198,0.68362742,0.6657942,1.0901404,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPRequestReplaceMethod,15,0.85635692,0.10098166,0.95897436,,0.65683938,0.028167009,0.028823284,0.28617033,,1.0171621,0.60923036,0.61489672,1.1086445,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPRequestReplacePath,1,0.86129483,0.089064054,0.96153846,,0.58991266,0.032046917,0.029929698,0.34811073,,0.89891452,0.68366756,0.63850022,1.3924429,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPResponseAbort,3,0.85054118,0.093864888,0.96153846,,0.6244583,0.038047137,0.030172047,0.30732252,,0.97540693,0.81167225,0.64367034,1.1627023,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPResponseDelay,7,0.85691072,0.10463654,0.96153846,,0.63046744,0.030888815,0.035778121,0.30286563,,1.0277977,0.72380468,0.76326658,1.0494453,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPResponseReplaceBody,2,0.86908298,0.098460438,0.96153846,,0.6431349,0.038845067,0.033610985,0.28440904,,1.0158943,0.82869475,0.71703435,1.0422411,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,HTTPResponseReplaceCode,13,0.86178097,0.10155991,0.96153846,,0.65225386,0.034419198,0.032689036,0.2806379,,1.041503,0.73427623,0.6973661,1.0160682,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,JVMException,3,0.84555238,0.095368338,0.96153846,,0.65602266,0.029096808,0.031841171,0.28303936,,1.0247949,0.6207319,0.67927831,1.0710078,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,JVMLatency,1,0.86102366,0.078325356,0.96153846,,0.66117167,0.036073009,0.03242422,0.2703311,,1.0074997,0.76955753,0.6917167,1.0813244,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,JVMMemoryStress,14,0.85516756,0.088491016,0.96153846,,0.65432163,0.031438953,0.03117004,0.28306938,,1.0409734,0.6820348,0.66496085,1.0282143,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,JVMReturn,2,0.86922355,0.092449424,0.96153846,,0.63518813,0.035608659,0.030263156,0.29894006,,0.96790572,0.75965139,0.64561401,1.1957602,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,NetworkBandwidth,2,0.85672087,0.10559377,0.96153846,,0.64437433,0.03497705,0.031462366,0.28918625,,0.98190375,0.74617708,0.67119713,1.156745,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,NetworkCorrupt,2,0.848869,0.099568218,0.96153846,,0.67357671,0.027798384,0.030824091,0.26780081,,1.0264026,0.59303219,0.6575806,1.0712032,
