experiment,model,arm,dataset_scope,expected_n,missing_record_n,missing_record_rate,vllm_response_failure_n,vllm_response_failure_rate,input_context_overflow_n,input_context_overflow_rate,timeout_n,timeout_rate,infrastructure_other_n,infrastructure_other_rate,protocol_ineligible_n,protocol_ineligible_rate,output_truncation_n,output_truncation_rate,parse_failure_n,parse_failure_rate,none_n,none_rate,infrastructure_error_rate,model_output_error_rate,any_problem_rate
direct_rca,qwen3.8-27b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
direct_rca,qwen3.8-27b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
direct_rca,qwen3.8-27b,F,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
direct_rca,qwen3.8-27b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
direct_rca,qwen3.8-27b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
direct_rca,qwen3.8-27b,R,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
direct_rca,qwen3.8-27b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
direct_rca,qwen3.8-27b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_hyb,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_hyb,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_hyb,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010752688,92,0.98924731,0,0.010752688,0.010752688
ledger_handoff_rca,qwen3.6-27b,L_hyb,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
ledger_handoff_rca,qwen3.6-27b,L_hyb,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0034602076,288,0.99653979,0,0.0034602076,0.0034602076
ledger_handoff_rca,qwen3.6-27b,L_hyb,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_hyb,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_txt,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.6-27b,L_vis,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_vis,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_vis,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_vis,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021321962,468,0.9978678,0,0.0021321962,0.0021321962
ledger_handoff_rca,qwen3.8-27b,L_vis,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_vis,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_vis,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_hyb,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
ledger_handoff_rca,qwen3.8-27b,L_txt,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011111111,89,0.98888889,0,0.011111111,0.011111111
ledger_handoff_rca,qwen3.8-27b,L_vis,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,gemma-4-26b-a4b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.6-27b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.6-27b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.6-27b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.6-27b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.6-27b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.6-27b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.6-27b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.6-27b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.6-27b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.6-27b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.6-27b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.6-27b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.6-27b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.6-27b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.6-27b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.6-27b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.6-27b,P,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.6-27b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.6-27b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.6-27b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.6-27b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.8-27b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.8-27b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.8-27b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
legacy_q9,qwen3.8-27b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.8-27b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.8-27b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.8-27b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
legacy_q9,qwen3.8-27b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.8-27b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.8-27b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.8-27b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
legacy_q9,qwen3.8-27b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.8-27b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.8-27b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.8-27b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
legacy_q9,qwen3.8-27b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.8-27b,P,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.8-27b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.8-27b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
legacy_q9,qwen3.8-27b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,T,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,V,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,H,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,P,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,T,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
legacy_q9,qwen3.8-27b,V,re2_tt,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,all_469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,T,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,V,headline_289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0
matched_rca,gemma-4-26b-a4b,F,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,H,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,P,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0
